[2026-04-03T01:02:38.079+0600][0.005s][info][gc,init] CardTable entry size: 512
[2026-04-03T01:02:51.006+0600][12.933s][info][gc,phases   ] GC(31)   Evacuate Collection Set: 20.38ms
[2026-04-03T01:02:51.006+0600][12.933s][info][gc,phases   ] GC(31)   Post Evacuate Collection Set: 0.59ms
[2026-04-03T01:02:51.006+0600][12.933s][info][gc,phases   ] GC(31)   Other: 0.11ms
[2026-04-03T01:02:51.006+0600][12.933s][info][gc,heap     ] GC(31) Eden regions: 11->0(36)
[2026-04-03T01:02:51.006+0600][12.933s][info][gc,heap     ] GC(31) Survivor regions: 26->1(5)
[2026-04-03T01:02:51.006+0600][12.933s][info][gc,heap     ] GC(31) Old regions: 246->273
[2026-04-03T01:02:51.006+0600][12.933s][info][gc,heap     ] GC(31) Humongous regions: 4->4
[2026-04-03T01:02:51.006+0600][12.933s][info][gc,metaspace] GC(31) Metaspace: 9166K(9408K)->9166K(9408K) NonClass: 8317K(8448K)->8317K(8448K) Class: 848K(960K)->848K(960K)
[2026-04-03T01:02:51.006+0600][12.933s][info][gc          ] GC(31) Pause Young (Normal) (G1 Evacuation Pause) 573M->554M(1490M) 21.919ms
[2026-04-03T01:02:51.006+0600][12.933s][info][gc,cpu      ] GC(31) User=0.20s Sys=0.01s Real=0.02s
[2026-04-03T01:02:52.234+0600][14.160s][info][gc,start    ] GC(32) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T01:02:52.234+0600][14.161s][info][gc,task     ] GC(32) Using 10 workers of 10 for evacuation
[2026-04-03T01:02:52.236+0600][14.163s][info][gc,phases   ] GC(32)   Pre Evacuate Collection Set: 0.37ms
[2026-04-03T01:02:52.236+0600][14.163s][info][gc,phases   ] GC(32)   Merge Heap Roots: 0.15ms
[2026-04-03T01:02:52.236+0600][14.163s][info][gc,phases   ] GC(32)   Evacuate Collection Set: 0.89ms
[2026-04-03T01:02:52.236+0600][14.163s][info][gc,phases   ] GC(32)   Post Evacuate Collection Set: 0.80ms
[2026-04-03T01:02:52.236+0600][14.163s][info][gc,phases   ] GC(32)   Other: 0.11ms
[2026-04-03T01:02:52.236+0600][14.163s][info][gc,heap     ] GC(32) Eden regions: 393->0(175)
[2026-04-03T01:02:52.236+0600][14.163s][info][gc,heap     ] GC(32) Survivor regions: 1->3(50)
[2026-04-03T01:02:52.236+0600][14.163s][info][gc,heap     ] GC(32) Old regions: 273->273
[2026-04-03T01:02:52.236+0600][14.163s][info][gc,heap     ] GC(32) Humongous regions: 4->4
[2026-04-03T01:02:52.236+0600][14.163s][info][gc,metaspace] GC(32) Metaspace: 9166K(9408K)->9166K(9408K) NonClass: 8317K(8448K)->8317K(8448K) Class: 848K(960K)->848K(960K)
[2026-04-03T01:02:52.236+0600][14.163s][info][gc          ] GC(32) Pause Young (Normal) (G1 Evacuation Pause) 1340M->557M(1490M) 2.564ms
[2026-04-03T01:02:52.236+0600][14.163s][info][gc,cpu      ] GC(32) User=0.01s Sys=0.00s Real=0.00s
[2026-04-03T01:02:53.235+0600][15.162s][info][gc,start    ] GC(33) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T01:02:53.236+0600][15.162s][info][gc,task     ] GC(33) Using 10 workers of 10 for evacuation
[2026-04-03T01:02:53.272+0600][15.199s][info][gc,phases   ] GC(33)   Pre Evacuate Collection Set: 0.20ms
[2026-04-03T01:02:53.272+0600][15.199s][info][gc,phases   ] GC(33)   Merge Heap Roots: 0.29ms
[2026-04-03T01:02:53.272+0600][15.199s][info][gc,phases   ] GC(33)   Evacuate Collection Set: 34.89ms
[2026-04-03T01:02:53.272+0600][15.199s][info][gc,phases   ] GC(33)   Post Evacuate Collection Set: 1.18ms
[2026-04-03T01:02:53.272+0600][15.199s][info][gc,phases   ] GC(33)   Other: 0.12ms
[2026-04-03T01:02:53.272+0600][15.199s][info][gc,heap     ] GC(33) Eden regions: 412->0(1)
[2026-04-03T01:02:53.272+0600][15.199s][info][gc,heap     ] GC(33) Survivor regions: 3->39(52)
[2026-04-03T01:02:53.272+0600][15.199s][info][gc,heap     ] GC(33) Old regions: 273->273
[2026-04-03T01:02:53.272+0600][15.199s][info][gc,heap     ] GC(33) Humongous regions: 4->4
[2026-04-03T01:02:53.272+0600][15.199s][info][gc,metaspace] GC(33) Metaspace: 9166K(9408K)->9166K(9408K) NonClass: 8317K(8448K)->8317K(8448K) Class: 848K(960K)->848K(960K)
[2026-04-03T01:02:53.272+0600][15.199s][info][gc          ] GC(33) Pause Young (Normal) (G1 Evacuation Pause) 1381M->629M(1490M) 36.971ms
[2026-04-03T01:02:53.272+0600][15.199s][info][gc,cpu      ] GC(33) User=0.35s Sys=0.01s Real=0.04s
[2026-04-03T01:02:53.784+0600][15.710s][info][gc,start    ] GC(34) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T01:02:53.784+0600][15.710s][info][gc,task     ] GC(34) Using 10 workers of 10 for evacuation
[2026-04-03T01:02:53.841+0600][15.767s][info][gc,mmu      ] GC(34) MMU target violated: 51.0ms (50.0ms/51.0ms)
[2026-04-03T01:02:53.841+0600][15.767s][info][gc,phases   ] GC(34)   Pre Evacuate Collection Set: 0.25ms
[2026-04-03T01:02:53.841+0600][15.767s][info][gc,phases   ] GC(34)   Merge Heap Roots: 0.19ms
[2026-04-03T01:02:53.841+0600][15.767s][info][gc,phases   ] GC(34)   Evacuate Collection Set: 55.50ms
[2026-04-03T01:02:53.841+0600][15.767s][info][gc,phases   ] GC(34)   Post Evacuate Collection Set: 0.97ms
[2026-04-03T01:02:53.841+0600][15.767s][info][gc,phases   ] GC(34)   Other: 0.23ms
[2026-04-03T01:02:53.841+0600][15.767s][info][gc,heap     ] GC(34) Eden regions: 171->0(48)
[2026-04-03T01:02:53.841+0600][15.767s][info][gc,heap     ] GC(34) Survivor regions: 39->24(27)
[2026-04-03T01:02:53.841+0600][15.767s][info][gc,heap     ] GC(34) Old regions: 273->311
[2026-04-03T01:02:53.841+0600][15.767s][info][gc,heap     ] GC(34) Humongous regions: 6->6
[2026-04-03T01:02:53.841+0600][15.767s][info][gc,metaspace] GC(34) Metaspace: 9166K(9408K)->9166K(9408K) NonClass: 8317K(8448K)->8317K(8448K) Class: 848K(960K)->848K(960K)
[2026-04-03T01:02:53.841+0600][15.768s][info][gc          ] GC(34) Pause Young (Normal) (G1 Evacuation Pause) 975M->679M(1490M) 57.368ms
[2026-04-03T01:02:53.841+0600][15.768s][info][gc,cpu      ] GC(34) User=0.53s Sys=0.00s Real=0.06s
[2026-04-03T01:02:54.017+0600][15.944s][info][gc,start    ] GC(35) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T01:02:54.017+0600][15.944s][info][gc,task     ] GC(35) Using 10 workers of 10 for evacuation
[2026-04-03T01:02:54.045+0600][15.971s][info][gc,phases   ] GC(35)   Pre Evacuate Collection Set: 0.35ms
[2026-04-03T01:02:54.045+0600][15.971s][info][gc,phases   ] GC(35)   Merge Heap Roots: 0.16ms
[2026-04-03T01:02:54.045+0600][15.971s][info][gc,phases   ] GC(35)   Evacuate Collection Set: 26.15ms
[2026-04-03T01:02:54.045+0600][15.971s][info][gc,phases   ] GC(35)   Post Evacuate Collection Set: 0.58ms
[2026-04-03T01:02:54.045+0600][15.971s][info][gc,phases   ] GC(35)   Other: 0.11ms
[2026-04-03T01:02:54.045+0600][15.971s][info][gc,heap     ] GC(35) Eden regions: 13->0(51)
[2026-04-03T01:02:54.045+0600][15.971s][info][gc,heap     ] GC(35) Survivor regions: 24->5(5)
[2026-04-03T01:02:54.045+0600][15.971s][info][gc,heap     ] GC(35) Old regions: 311->334
[2026-04-03T01:02:54.045+0600][15.971s][info][gc,heap     ] GC(35) Humongous regions: 8->8
[2026-04-03T01:02:54.045+0600][15.971s][info][gc,metaspace] GC(35) Metaspace: 9166K(9408K)->9166K(9408K) NonClass: 8317K(8448K)->8317K(8448K) Class: 848K(960K)->848K(960K)
[2026-04-03T01:02:54.045+0600][15.971s][info][gc          ] GC(35) Pause Young (Normal) (G1 Evacuation Pause) 709M->693M(1490M) 27.678ms
[2026-04-03T01:02:54.045+0600][15.971s][info][gc,cpu      ] GC(35) User=0.26s Sys=0.00s Real=0.03s
[2026-04-03T01:02:54.372+0600][16.299s][info][gc,start    ] GC(36) Pause Young (Concurrent Start) (G1 Evacuation Pause)
[2026-04-03T01:02:54.372+0600][16.299s][info][gc,task     ] GC(36) Using 10 workers of 10 for evacuation
[2026-04-03T01:02:54.383+0600][16.309s][info][gc,phases   ] GC(36)   Pre Evacuate Collection Set: 0.45ms
[2026-04-03T01:02:54.383+0600][16.309s][info][gc,phases   ] GC(36)   Merge Heap Roots: 0.09ms
[2026-04-03T01:02:54.383+0600][16.309s][info][gc,phases   ] GC(36)   Evacuate Collection Set: 6.83ms
[2026-04-03T01:02:54.383+0600][16.309s][info][gc,phases   ] GC(36)   Post Evacuate Collection Set: 3.10ms
[2026-04-03T01:02:54.383+0600][16.309s][info][gc,phases   ] GC(36)   Other: 0.10ms
[2026-04-03T01:02:54.383+0600][16.309s][info][gc,heap     ] GC(36) Eden regions: 74->0(56)
[2026-04-03T01:02:54.383+0600][16.309s][info][gc,heap     ] GC(36) Survivor regions: 5->5(10)
[2026-04-03T01:02:54.383+0600][16.309s][info][gc,heap     ] GC(36) Old regions: 334->334
[2026-04-03T01:02:54.383+0600][16.309s][info][gc,heap     ] GC(36) Humongous regions: 8->8
[2026-04-03T01:02:54.383+0600][16.309s][info][gc,metaspace] GC(36) Metaspace: 9166K(9408K)->9166K(9408K) NonClass: 8317K(8448K)->8317K(8448K) Class: 848K(960K)->848K(960K)
[2026-04-03T01:02:54.383+0600][16.309s][info][gc          ] GC(36) Pause Young (Concurrent Start) (G1 Evacuation Pause) 841M->692M(1978M) 10.814ms
[2026-04-03T01:02:54.383+0600][16.310s][info][gc,cpu      ] GC(36) User=0.07s Sys=0.00s Real=0.01s
[2026-04-03T01:02:54.383+0600][16.310s][info][gc          ] GC(37) Concurrent Mark Cycle
[2026-04-03T01:02:54.383+0600][16.310s][info][gc,marking  ] GC(37) Concurrent Scan Root Regions
[2026-04-03T01:02:54.406+0600][16.332s][info][gc,marking  ] GC(37) Concurrent Scan Root Regions 22.529ms
[2026-04-03T01:02:54.406+0600][16.332s][info][gc,marking  ] GC(37) Concurrent Mark
[2026-04-03T01:02:54.406+0600][16.332s][info][gc,marking  ] GC(37) Concurrent Mark From Roots
[2026-04-03T01:02:54.406+0600][16.332s][info][gc,task     ] GC(37) Using 3 workers of 3 for marking
[2026-04-03T01:02:54.862+0600][16.788s][info][gc,start    ] GC(38) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T01:02:54.862+0600][16.788s][info][gc,task     ] GC(38) Using 10 workers of 10 for evacuation
[2026-04-03T01:02:54.872+0600][16.799s][info][gc,phases   ] GC(38)   Pre Evacuate Collection Set: 0.63ms
[2026-04-03T01:02:54.872+0600][16.799s][info][gc,phases   ] GC(38)   Merge Heap Roots: 0.20ms
[2026-04-03T01:02:54.872+0600][16.799s][info][gc,phases   ] GC(38)   Evacuate Collection Set: 8.67ms
[2026-04-03T01:02:54.872+0600][16.799s][info][gc,phases   ] GC(38)   Post Evacuate Collection Set: 0.74ms
[2026-04-03T01:02:54.872+0600][16.799s][info][gc,phases   ] GC(38)   Other: 0.20ms
[2026-04-03T01:02:54.872+0600][16.799s][info][gc,heap     ] GC(38) Eden regions: 66->0(62)
[2026-04-03T01:02:54.872+0600][16.799s][info][gc,heap     ] GC(38) Survivor regions: 5->4(9)
[2026-04-03T01:02:54.872+0600][16.799s][info][gc,heap     ] GC(38) Old regions: 334->334
[2026-04-03T01:02:54.872+0600][16.799s][info][gc,heap     ] GC(38) Humongous regions: 8->8
[2026-04-03T01:02:54.872+0600][16.799s][info][gc,metaspace] GC(38) Metaspace: 9166K(9408K)->9166K(9408K) NonClass: 8317K(8448K)->8317K(8448K) Class: 848K(960K)->848K(960K)
[2026-04-03T01:02:54.873+0600][16.799s][info][gc          ] GC(38) Pause Young (Normal) (G1 Evacuation Pause) 824M->690M(1978M) 10.816ms
[2026-04-03T01:02:54.873+0600][16.799s][info][gc,cpu      ] GC(38) User=0.08s Sys=0.01s Real=0.01s
[2026-04-03T01:02:54.888+0600][16.815s][info][gc,marking  ] GC(37) Concurrent Mark From Roots 482.308ms
[2026-04-03T01:02:54.888+0600][16.815s][info][gc,marking  ] GC(37) Concurrent Preclean
[2026-04-03T01:02:54.888+0600][16.815s][info][gc,marking  ] GC(37) Concurrent Preclean 0.041ms
[2026-04-03T01:02:54.889+0600][16.815s][info][gc,start    ] GC(37) Pause Remark
[2026-04-03T01:02:54.892+0600][16.818s][info][gc          ] GC(37) Pause Remark 696M->674M(1978M) 3.144ms
[2026-04-03T01:02:54.892+0600][16.818s][info][gc,cpu      ] GC(37) User=0.01s Sys=0.01s Real=0.01s
[2026-04-03T01:02:54.892+0600][16.819s][info][gc,marking  ] GC(37) Concurrent Mark 486.155ms
[2026-04-03T01:02:54.892+0600][16.819s][info][gc,marking  ] GC(37) Concurrent Rebuild Remembered Sets and Scrub Regions
[2026-04-03T01:02:55.183+0600][17.110s][info][gc,start    ] GC(39) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T01:02:55.183+0600][17.110s][info][gc,task     ] GC(39) Using 10 workers of 10 for evacuation
[2026-04-03T01:02:55.191+0600][17.117s][info][gc,phases   ] GC(39)   Pre Evacuate Collection Set: 0.48ms
[2026-04-03T01:02:55.191+0600][17.117s][info][gc,phases   ] GC(39)   Merge Heap Roots: 0.13ms
[2026-04-03T01:02:55.191+0600][17.117s][info][gc,phases   ] GC(39)   Evacuate Collection Set: 5.82ms
[2026-04-03T01:02:55.191+0600][17.117s][info][gc,phases   ] GC(39)   Post Evacuate Collection Set: 0.59ms
[2026-04-03T01:02:55.191+0600][17.117s][info][gc,phases   ] GC(39)   Other: 0.10ms
[2026-04-03T01:02:55.191+0600][17.117s][info][gc,heap     ] GC(39) Eden regions: 68->0(78)
[2026-04-03T01:02:55.191+0600][17.117s][info][gc,heap     ] GC(39) Survivor regions: 4->4(9)
[2026-04-03T01:02:55.191+0600][17.117s][info][gc,heap     ] GC(39) Old regions: 329->329
[2026-04-03T01:02:55.191+0600][17.117s][info][gc,heap     ] GC(39) Humongous regions: 2->2
[2026-04-03T01:02:55.191+0600][17.117s][info][gc,metaspace] GC(39) Metaspace: 9166K(9408K)->9166K(9408K) NonClass: 8317K(8448K)->8317K(8448K) Class: 848K(960K)->848K(960K)
[2026-04-03T01:02:55.191+0600][17.117s][info][gc          ] GC(39) Pause Young (Normal) (G1 Evacuation Pause) 804M->668M(1978M) 7.347ms
[2026-04-03T01:02:55.191+0600][17.117s][info][gc,cpu      ] GC(39) User=0.05s Sys=0.01s Real=0.01s
[2026-04-03T01:02:55.386+0600][17.313s][info][gc,marking  ] GC(37) Concurrent Rebuild Remembered Sets and Scrub Regions 494.078ms
[2026-04-03T01:02:55.386+0600][17.313s][info][gc,start    ] GC(37) Pause Cleanup
[2026-04-03T01:02:55.387+0600][17.314s][info][gc          ] GC(37) Pause Cleanup 759M->759M(1978M) 0.627ms
[2026-04-03T01:02:55.387+0600][17.314s][info][gc,cpu      ] GC(37) User=0.00s Sys=0.00s Real=0.00s
[2026-04-03T01:02:55.387+0600][17.314s][info][gc,marking  ] GC(37) Concurrent Clear Claimed Marks
[2026-04-03T01:02:55.387+0600][17.314s][info][gc,marking  ] GC(37) Concurrent Clear Claimed Marks 0.058ms
[2026-04-03T01:02:55.387+0600][17.314s][info][gc,marking  ] GC(37) Concurrent Cleanup for Next Mark
[2026-04-03T01:02:55.395+0600][17.321s][info][gc,marking  ] GC(37) Concurrent Cleanup for Next Mark 7.441ms
[2026-04-03T01:02:55.395+0600][17.321s][info][gc          ] GC(37) Concurrent Mark Cycle 1011.682ms
[2026-04-03T01:02:55.488+0600][17.415s][info][gc,start    ] GC(40) Pause Young (Prepare Mixed) (G1 Evacuation Pause)
[2026-04-03T01:02:55.488+0600][17.415s][info][gc,task     ] GC(40) Using 10 workers of 10 for evacuation
[2026-04-03T01:02:55.495+0600][17.421s][info][gc,phases   ] GC(40)   Pre Evacuate Collection Set: 0.20ms
[2026-04-03T01:02:55.495+0600][17.421s][info][gc,phases   ] GC(40)   Merge Heap Roots: 0.14ms
[2026-04-03T01:02:55.495+0600][17.421s][info][gc,phases   ] GC(40)   Evacuate Collection Set: 5.54ms
[2026-04-03T01:02:55.495+0600][17.421s][info][gc,phases   ] GC(40)   Post Evacuate Collection Set: 0.36ms
[2026-04-03T01:02:55.495+0600][17.421s][info][gc,phases   ] GC(40)   Other: 0.10ms
[2026-04-03T01:02:55.495+0600][17.421s][info][gc,heap     ] GC(40) Eden regions: 78->0(91)
[2026-04-03T01:02:55.495+0600][17.421s][info][gc,heap     ] GC(40) Survivor regions: 4->5(11)
[2026-04-03T01:02:55.495+0600][17.421s][info][gc,heap     ] GC(40) Old regions: 329->329
[2026-04-03T01:02:55.495+0600][17.421s][info][gc,heap     ] GC(40) Humongous regions: 2->2
[2026-04-03T01:02:55.495+0600][17.421s][info][gc,metaspace] GC(40) Metaspace: 9166K(9408K)->9166K(9408K) NonClass: 8317K(8448K)->8317K(8448K) Class: 848K(960K)->848K(960K)
[2026-04-03T01:02:55.495+0600][17.421s][info][gc          ] GC(40) Pause Young (Prepare Mixed) (G1 Evacuation Pause) 824M->669M(1978M) 6.566ms
[2026-04-03T01:02:55.495+0600][17.421s][info][gc,cpu      ] GC(40) User=0.06s Sys=0.00s Real=0.01s
[2026-04-03T01:02:55.808+0600][17.735s][info][gc,start    ] GC(41) Pause Young (Mixed) (G1 Evacuation Pause)
[2026-04-03T01:02:55.808+0600][17.735s][info][gc,task     ] GC(41) Using 10 workers of 10 for evacuation
[2026-04-03T01:02:55.814+0600][17.741s][info][gc,phases   ] GC(41)   Pre Evacuate Collection Set: 0.42ms
[2026-04-03T01:02:55.814+0600][17.741s][info][gc,phases   ] GC(41)   Merge Heap Roots: 0.10ms
[2026-04-03T01:02:55.814+0600][17.741s][info][gc,phases   ] GC(41)   Evacuate Collection Set: 4.51ms
[2026-04-03T01:02:55.814+0600][17.741s][info][gc,phases   ] GC(41)   Merge Optional Heap Roots: 0.18ms
[2026-04-03T01:02:55.814+0600][17.741s][info][gc,phases   ] GC(41)   Evacuate Optional Collection Set: 0.33ms
[2026-04-03T01:02:55.814+0600][17.741s][info][gc,phases   ] GC(41)   Post Evacuate Collection Set: 0.55ms
[2026-04-03T01:02:55.814+0600][17.741s][info][gc,phases   ] GC(41)   Other: 0.09ms
[2026-04-03T01:02:55.814+0600][17.741s][info][gc,heap     ] GC(41) Eden regions: 97->0(106)
[2026-04-03T01:02:55.814+0600][17.741s][info][gc,heap     ] GC(41) Survivor regions: 5->5(13)
[2026-04-03T01:02:55.814+0600][17.741s][info][gc,heap     ] GC(41) Old regions: 329->324
[2026-04-03T01:02:55.814+0600][17.741s][info][gc,heap     ] GC(41) Humongous regions: 2->2
[2026-04-03T01:02:55.814+0600][17.741s][info][gc,metaspace] GC(41) Metaspace: 9166K(9408K)->9166K(9408K) NonClass: 8317K(8448K)->8317K(8448K) Class: 848K(960K)->848K(960K)
[2026-04-03T01:02:55.814+0600][17.741s][info][gc          ] GC(41) Pause Young (Mixed) (G1 Evacuation Pause) 863M->659M(1978M) 6.395ms
[2026-04-03T01:02:55.814+0600][17.741s][info][gc,cpu      ] GC(41) User=0.04s Sys=0.01s Real=0.01s
[2026-04-03T01:02:56.115+0600][18.042s][info][gc,start    ] GC(42) Pause Young (Mixed) (G1 Evacuation Pause)
[2026-04-03T01:02:56.115+0600][18.042s][info][gc,task     ] GC(42) Using 10 workers of 10 for evacuation
[2026-04-03T01:02:56.123+0600][18.049s][info][gc,phases   ] GC(42)   Pre Evacuate Collection Set: 0.32ms
[2026-04-03T01:02:56.123+0600][18.049s][info][gc,phases   ] GC(42)   Merge Heap Roots: 0.15ms
[2026-04-03T01:02:56.123+0600][18.049s][info][gc,phases   ] GC(42)   Evacuate Collection Set: 5.64ms
[2026-04-03T01:02:56.123+0600][18.049s][info][gc,phases   ] GC(42)   Merge Optional Heap Roots: 0.12ms
[2026-04-03T01:02:56.123+0600][18.049s][info][gc,phases   ] GC(42)   Evacuate Optional Collection Set: 0.38ms
[2026-04-03T01:02:56.123+0600][18.049s][info][gc,phases   ] GC(42)   Post Evacuate Collection Set: 0.57ms
[2026-04-03T01:02:56.123+0600][18.049s][info][gc,phases   ] GC(42)   Other: 0.10ms
[2026-04-03T01:02:56.123+0600][18.049s][info][gc,heap     ] GC(42) Eden regions: 113->0(117)
[2026-04-03T01:02:56.123+0600][18.049s][info][gc,heap     ] GC(42) Survivor regions: 5->7(15)
[2026-04-03T01:02:56.123+0600][18.049s][info][gc,heap     ] GC(42) Old regions: 324->318
[2026-04-03T01:02:56.123+0600][18.049s][info][gc,heap     ] GC(42) Humongous regions: 2->2
[2026-04-03T01:02:56.123+0600][18.049s][info][gc,metaspace] GC(42) Metaspace: 9166K(9408K)->9166K(9408K) NonClass: 8317K(8448K)->8317K(8448K) Class: 848K(960K)->848K(960K)
[2026-04-03T01:02:56.123+0600][18.049s][info][gc          ] GC(42) Pause Young (Mixed) (G1 Evacuation Pause) 885M->650M(1978M) 7.589ms
[2026-04-03T01:02:56.123+0600][18.049s][info][gc,cpu      ] GC(42) User=0.05s Sys=0.01s Real=0.01s
[2026-04-03T01:02:56.281+0600][18.207s][info][gc,start    ] GC(43) Pause Full (System.gc())
[2026-04-03T01:02:56.281+0600][18.207s][info][gc,task     ] GC(43) Using 10 workers of 10 for full compaction
[2026-04-03T01:02:56.281+0600][18.208s][info][gc,phases,start] GC(43) Phase 1: Mark live objects
[2026-04-03T01:02:56.470+0600][18.396s][info][gc,phases      ] GC(43) Phase 1: Mark live objects 188.631ms
[2026-04-03T01:02:56.470+0600][18.396s][info][gc,phases,start] GC(43) Phase 2: Prepare compaction
[2026-04-03T01:02:56.502+0600][18.428s][info][gc,phases      ] GC(43) Phase 2: Prepare compaction 31.646ms
[2026-04-03T01:02:56.502+0600][18.428s][info][gc,phases,start] GC(43) Phase 3: Adjust pointers
[2026-04-03T01:02:56.605+0600][18.532s][info][gc,phases      ] GC(43) Phase 3: Adjust pointers 103.522ms
[2026-04-03T01:02:56.605+0600][18.532s][info][gc,phases,start] GC(43) Phase 4: Compact heap
[2026-04-03T01:02:56.652+0600][18.578s][info][gc,phases      ] GC(43) Phase 4: Compact heap 46.225ms
[2026-04-03T01:02:56.652+0600][18.578s][info][gc,phases,start] GC(43) Phase 5: Reset Metadata
[2026-04-03T01:02:56.666+0600][18.592s][info][gc,phases      ] GC(43) Phase 5: Reset Metadata 13.721ms
[2026-04-03T01:02:56.671+0600][18.597s][info][gc,heap        ] GC(43) Eden regions: 66->0(138)
[2026-04-03T01:02:56.671+0600][18.597s][info][gc,heap        ] GC(43) Survivor regions: 7->0(15)
[2026-04-03T01:02:56.671+0600][18.597s][info][gc,heap        ] GC(43) Old regions: 318->226
[2026-04-03T01:02:56.671+0600][18.597s][info][gc,heap        ] GC(43) Humongous regions: 2->2
[2026-04-03T01:02:56.671+0600][18.597s][info][gc,metaspace   ] GC(43) Metaspace: 9195K(9408K)->9195K(9408K) NonClass: 8343K(8448K)->8343K(8448K) Class: 852K(960K)->852K(960K)
[2026-04-03T01:02:56.671+0600][18.597s][info][gc             ] GC(43) Pause Full (System.gc()) 781M->445M(1520M) 389.936ms
[2026-04-03T01:02:56.671+0600][18.597s][info][gc,cpu         ] GC(43) User=3.53s Sys=0.07s Real=0.39s
[2026-04-03T01:02:58.054+0600][19.981s][info][gc,start       ] GC(44) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T01:02:58.054+0600][19.981s][info][gc,task        ] GC(44) Using 10 workers of 10 for evacuation
[2026-04-03T01:02:58.072+0600][19.998s][info][gc,phases      ] GC(44)   Pre Evacuate Collection Set: 0.94ms
[2026-04-03T01:02:58.072+0600][19.998s][info][gc,phases      ] GC(44)   Merge Heap Roots: 0.26ms
[2026-04-03T01:02:58.072+0600][19.998s][info][gc,phases      ] GC(44)   Evacuate Collection Set: 14.74ms
[2026-04-03T01:02:58.072+0600][19.998s][info][gc,phases      ] GC(44)   Post Evacuate Collection Set: 1.09ms
[2026-04-03T01:02:58.072+0600][19.998s][info][gc,phases      ] GC(44)   Other: 0.18ms
[2026-04-03T01:02:58.072+0600][19.998s][info][gc,heap        ] GC(44) Eden regions: 149->0(133)
[2026-04-03T01:02:58.072+0600][19.998s][info][gc,heap        ] GC(44) Survivor regions: 0->5(19)
[2026-04-03T01:02:58.072+0600][19.998s][info][gc,heap        ] GC(44) Old regions: 226->226
[2026-04-03T01:02:58.072+0600][19.998s][info][gc,heap        ] GC(44) Humongous regions: 2->2
[2026-04-03T01:02:58.072+0600][19.998s][info][gc,metaspace   ] GC(44) Metaspace: 10124K(10304K)->10124K(10304K) NonClass: 9238K(9344K)->9238K(9344K) Class: 886K(960K)->886K(960K)
[2026-04-03T01:02:58.072+0600][19.998s][info][gc             ] GC(44) Pause Young (Normal) (G1 Evacuation Pause) 743M->455M(1520M) 17.710ms
[2026-04-03T01:02:58.072+0600][19.999s][info][gc,cpu         ] GC(44) User=0.08s Sys=0.00s Real=0.02s
[2026-04-03T01:02:58.872+0600][20.798s][info][gc,start       ] GC(45) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T01:02:58.872+0600][20.798s][info][gc,task        ] GC(45) Using 10 workers of 10 for evacuation
[2026-04-03T01:02:58.883+0600][20.810s][info][gc,phases      ] GC(45)   Pre Evacuate Collection Set: 0.49ms
[2026-04-03T01:02:58.883+0600][20.810s][info][gc,phases      ] GC(45)   Merge Heap Roots: 0.40ms
[2026-04-03T01:02:58.883+0600][20.810s][info][gc,phases      ] GC(45)   Evacuate Collection Set: 8.99ms
[2026-04-03T01:02:58.883+0600][20.810s][info][gc,phases      ] GC(45)   Post Evacuate Collection Set: 1.19ms
[2026-04-03T01:02:58.883+0600][20.810s][info][gc,phases      ] GC(45)   Other: 0.18ms
[2026-04-03T01:02:58.883+0600][20.810s][info][gc,heap        ] GC(45) Eden regions: 141->0(142)
[2026-04-03T01:02:58.883+0600][20.810s][info][gc,heap        ] GC(45) Survivor regions: 5->7(19)
[2026-04-03T01:02:58.883+0600][20.810s][info][gc,heap        ] GC(45) Old regions: 226->226
[2026-04-03T01:02:58.883+0600][20.810s][info][gc,heap        ] GC(45) Humongous regions: 2->2
[2026-04-03T01:02:58.883+0600][20.810s][info][gc,metaspace   ] GC(45) Metaspace: 10178K(10368K)->10178K(10368K) NonClass: 9292K(9408K)->9292K(9408K) Class: 886K(960K)->886K(960K)
[2026-04-03T01:02:58.883+0600][20.810s][info][gc             ] GC(45) Pause Young (Normal) (G1 Evacuation Pause) 737M->459M(1520M) 11.718ms
[2026-04-03T01:02:58.883+0600][20.810s][info][gc,cpu         ] GC(45) User=0.09s Sys=0.00s Real=0.01s
[2026-04-03T01:02:59.397+0600][21.324s][info][gc,start       ] GC(46) Pause Young (Normal) (G1 Evacuation Pause)
[2026-04-03T01:02:59.397+0600][21.324s][info][gc,task        ] GC(46) Using 10 workers of 10 for evacuation
[2026-04-03T01:02:59.410+0600][21.337s][info][gc,phases      ] GC(46)   Pre Evacuate Collection Set: 0.56ms
[2026-04-03T01:02:59.410+0600][21.337s][info][gc,phases      ] GC(46)   Merge Heap Roots: 0.23ms
[2026-04-03T01:02:59.410+0600][21.337s][info][gc,phases      ] GC(46)   Evacuate Collection Set: 11.25ms
[2026-04-03T01:02:59.410+0600][21.337s][info][gc,phases      ] GC(46)   Post Evacuate Collection Set: 1.01ms
